town,zip,sold_price,units,price_per_unit,sqft,price_per_sqft,gross_annual_income,grm,noi_reported,cap_rate_pct,sold_date,days_on_market,year_built,annual_taxes,sale_to_list_pct,unit_mix
Malden,2148,1055000.0,2.0,527500.0,2244,470.14,20400.0,51.72,20400.0,1.93,2026-04-21,9,1870,9485.0,95.91,"1x 1BR, 1x 3BR"
Belmont,2478,1360000.0,2.0,680000.0,2922,465.43,31200.0,43.59,31200.0,2.29,2026-04-21,12,1923,13429.0,98.91,"1x 2BR, 1x 4BR"
Methuen,1844,830000.0,2.0,415000.0,2508,330.94,18000.0,46.11,18000.0,2.17,2026-04-21,21,1900,7362.0,114.48,2x 2BR
Norwood,2062,749000.0,2.0,374500.0,2462,304.22,40800.0,18.36,40800.0,5.45,2026-04-21,46,1911,7035.0,100.0,2x 3BR
Lowell,1852,857000.0,3.0,285666.67,3485,245.91,79236.0,10.82,73369.0,8.56,2026-04-21,5,1930,7141.0,100.84,"1x 2BR, 2x 3BR"
Framingham,1702,1500000.0,8.0,187500.0,9606,156.15,133045.0,11.27,85200.0,5.68,2026-04-21,102,1900,15885.0,89.55,"2x 1BR, 2x 2BR"
Somerville,2145,1100000.0,2.0,550000.0,2476,444.26,60000.0,18.33,60000.0,5.45,2026-04-21,14,1900,10012.0,110.55,"1x 2BR, 1x 4BR"
Southbridge,1550,550000.0,2.0,275000.0,2148,256.05,,,,,2026-04-22,149,2025,0.0,96.66,"1x 2BR, 1x 3BR"
New Bedford,2740,695000.0,3.0,231666.67,3022,229.98,,,,,2026-04-22,14,1872,6146.0,102.24,3x 3BR
Boston,2122,1245000.0,2.0,622500.0,3725,334.23,75600.0,16.47,75600.0,6.07,2026-04-22,3,1905,11914.0,103.84,2x 3BR
Waltham,2453,1211000.0,2.0,605500.0,2665,454.41,,,,,2026-04-22,6,1920,10923.0,112.23,"1x 2BR, 1x 3BR"
Springfield,1105,358875.0,2.0,179437.5,2462,145.77,22800.0,15.74,22800.0,6.35,2026-04-22,44,1905,5486.0,95.7,2x 4BR
Brockton,2301,825000.0,3.0,275000.0,3068,268.9,54000.0,15.28,54000.0,6.55,2026-04-22,179,1895,7852.0,98.8,"1x 2BR, 2x 3BR"
Southbridge,1550,432000.0,3.0,144000.0,2922,147.84,,,,,2026-04-22,78,1925,5027.0,99.31,"1x 2BR, 2x 3BR"
Newbury,1951,1135000.0,2.0,567500.0,4080,278.19,,,,,2026-04-22,104,2026,5735.0,87.64,2x 3BR
Chelsea,2150,760000.0,2.0,380000.0,1652,460.05,,,,,2026-04-22,87,1920,6454.0,97.45,"1x 2BR, 1x 3BR"
Boston,2135,1370000.0,2.0,685000.0,4342,315.52,91200.0,15.02,91200.0,6.66,2026-04-22,29,1890,16717.0,88.39,2x 3BR
Springfield,1151,394500.0,2.0,197250.0,1310,301.15,43200.0,9.13,43200.0,10.95,2026-04-23,24,1915,3012.0,103.96,2x 2BR
Boston,2122,1100000.0,2.0,550000.0,3760,292.55,,,,,2026-04-23,8,1900,8524.0,110.11,"1x 2BR, 1x 3BR"
Quincy,2169,1280000.0,3.0,426666.67,3180,402.52,74100.0,17.27,46455.0,3.63,2026-04-23,22,1917,11621.0,106.67,"2x 1BR, 1x 4BR"
Rochester,2770,440000.0,2.0,220000.0,2695,163.27,,,,,2026-04-23,185,1770,5387.0,84.63,"1x 1BR, 1x 3BR"
Lowell,1852,629900.0,2.0,314950.0,2250,279.96,50520.0,12.47,50520.0,8.02,2026-04-23,31,1920,6122.0,100.0,2x 3BR
Lynn,1902,1075000.0,3.0,358333.33,3054,352.0,94200.0,11.41,94200.0,8.76,2026-04-23,142,1910,7823.0,93.48,3x 3BR
Charlton,1507,676000.0,4.0,169000.0,2700,250.37,76800.0,8.8,76800.0,11.36,2026-04-23,10,1880,5921.0,112.69,"1x 1BR, 3x 2BR"
Lawrence,1841,1115000.0,3.0,371666.67,5079,219.53,,,,,2026-04-23,23,1910,7238.0,123.9,"2x 3BR, 1x 5BR"
Oxford,1540,930000.0,6.0,155000.0,3972,234.14,114480.0,8.12,76463.0,8.22,2026-04-23,13,1833,7704.0,100.54,"2x 1BR, 3x 2BR"
Medford,2155,860000.0,2.0,430000.0,2583,332.95,20400.0,42.16,20400.0,2.37,2026-04-23,8,1900,8651.0,107.51,"2x 2BR, 1x 3BR"
Brockton,2301,742000.0,2.0,371000.0,2214,335.14,24000.0,30.92,24000.0,3.23,2026-04-24,72,1900,8466.0,96.49,"1x 2BR, 1x 3BR"
Somerville,2145,1000000.0,2.0,500000.0,2992,334.22,,,,,2026-04-24,234,1905,9875.0,83.33,2x 2BR
Arlington,2474,1250000.0,2.0,625000.0,2142,583.57,,,,,2026-04-24,19,1930,12048.0,105.49,"1x 2BR, 1x 3BR"
Millbury,1527,740000.0,2.0,370000.0,4134,179.0,,,,,2026-04-24,94,1930,7925.0,96.1,"1x 3BR, 1x 4BR"
Marlborough,1752,571000.0,2.0,285500.0,2773,205.91,,,,,2026-04-24,5,1915,5218.0,103.82,"1x 2BR, 1x 4BR"
Malden,2148,1080000.0,3.0,360000.0,4276,252.57,146400.0,7.38,126100.0,11.68,2026-04-24,11,1900,6576.0,102.63,3x 3BR
Fall River,2721,765000.0,4.0,191250.0,2741,279.1,85200.0,8.98,78465.0,10.26,2026-04-24,27,1900,4289.0,102.0,"2x 1BR, 2x 3BR"
Springfield,1105,360000.0,2.0,180000.0,2003,179.73,32900.0,10.94,51600.0,14.33,2026-04-24,4,1930,4778.0,100.0,"1x 2BR, 1x 4BR"
Revere,2151,1050000.0,2.0,525000.0,2653,395.78,,,,,2026-04-24,90,1964,7838.0,100.0,"1x 2BR, 1x 4BR"
Leominster,1453,770000.0,4.0,192500.0,3474,221.65,,,,,2026-04-24,15,1900,8264.0,102.68,"1x 1BR, 3x 2BR"
Boston,2124,1245000.0,2.0,622500.0,5835,213.37,42000.0,29.64,42000.0,3.37,2026-04-24,24,1916,11162.0,99.6,"1x 3BR, 1x 4BR"
Springfield,1108,420000.0,2.0,210000.0,2419,173.63,,,,,2026-04-24,32,1904,4492.0,97.7,"1x 3BR, 1x 4BR"
Revere,2151,990000.0,2.0,495000.0,2927,338.23,,,,,2026-04-24,11,1958,7822.0,101.02,"1x 2BR, 1x 3BR"
Marlborough,1752,1050000.0,4.0,262500.0,3186,329.57,,,,,2026-04-24,30,1900,6369.0,91.3,"2x 1BR, 2x 2BR"
Lynn,1902,840000.0,2.0,420000.0,2464,340.91,67200.0,12.5,67200.0,8.0,2026-04-24,8,1920,7935.0,105.0,"1x 3BR, 1x 4BR"
Springfield,1107,500000.0,3.0,166666.67,2896,172.65,19200.0,26.04,19200.0,3.84,2026-04-24,165,1915,4765.0,103.11,"2x 2BR, 1x 3BR"
Watertown,2472,1300000.0,2.0,650000.0,2732,475.84,,,,,2026-04-24,12,1908,14109.0,100.08,"1x 2BR, 1x 3BR"
Fitchburg,1420,695000.0,4.0,173750.0,3990,174.19,77700.0,8.94,77700.0,11.18,2026-04-24,16,1905,7687.0,101.46,"1x 1BR, 3x 3BR"
Athol,1331,320000.0,2.0,160000.0,2868,111.58,20400.0,15.69,20400.0,6.38,2026-04-24,148,1920,3447.0,86.72,2x 3BR
Fall River,2720,501000.0,3.0,167000.0,3177,157.7,,,,,2026-04-24,6,1911,5475.63,125.56,3x 2BR
West Springfield,1089,500000.0,2.0,250000.0,2556,195.62,42000.0,11.9,42000.0,8.4,2026-04-24,12,1900,4699.0,100.0,2x 3BR
New Bedford,2740,590000.0,3.0,196666.67,3464,170.32,31200.0,18.91,31200.0,5.29,2026-04-24,14,1910,6142.62,100.0,3x 3BR
Malden,2148,1170000.0,3.0,390000.0,2770,422.38,60036.0,19.49,60036.0,5.13,2026-04-24,21,1900,10804.0,103.63,"1x 1BR, 2x 2BR"
Springfield,1109,458000.0,3.0,152666.67,3484,131.46,76080.0,6.02,76080.0,16.61,2026-04-24,57,1912,5198.0,101.8,"1x 2BR, 2x 3BR"
Boston,2215,10100000.0,22.0,459090.91,12420,813.2,67200.0,150.3,67200.0,0.67,2026-04-24,41,1900,58777.76,89.78,"1x 0BR, 1x 1BR"
Worcester,1604,720000.0,2.0,360000.0,3440,209.3,72000.0,10.0,72000.0,10.0,2026-04-24,1,2006,9286.0,92.9,2x 3BR
Hingham,2043,1349000.0,2.0,674500.0,3073,438.98,69600.0,19.38,52786.0,3.91,2026-04-24,13,1850,9398.0,103.85,"1x 2BR, 1x 3BR"
Somerville,2143,1900000.0,4.0,475000.0,3998,475.24,141120.0,13.46,113199.0,5.96,2026-04-24,9,1920,17121.0,102.7,4x 3BR
Brockton,2302,625000.0,2.0,312500.0,1735,360.23,,,,,2026-04-26,8,1925,6927.0,104.34,"1x 2BR, 1x 3BR"
Gardner,1440,302500.0,2.0,151250.0,2196,137.75,,,,,2026-04-27,3,1930,4068.0,100.87,"1x 2BR, 1x 3BR"
West Springfield,1089,460000.0,4.0,115000.0,3008,152.93,18300.0,25.14,18300.0,3.98,2026-04-27,107,1910,3744.0,96.84,4x 2BR
Boston,2124,940000.0,2.0,470000.0,2900,324.14,28800.0,32.64,28800.0,3.06,2026-04-27,24,1900,7395.0,104.56,"1x 2BR, 1x 5BR"
New Bedford,2745,590000.0,2.0,295000.0,2993,197.13,19200.0,30.73,19200.0,3.25,2026-04-27,78,1923,5269.0,96.72,"1x 2BR, 1x 3BR"
Leominster,1453,600000.0,2.0,300000.0,2574,233.1,45600.0,13.16,45600.0,7.6,2026-04-27,21,1930,6194.0,104.37,2x 2BR
Worcester,1605,2010000.0,12.0,167500.0,8228,244.29,218400.0,9.2,146788.0,7.3,2026-04-27,0,1905,21456.0,95.71,"1x 1BR, 1x 3BR"
Webster,1570,390000.0,2.0,195000.0,1260,309.52,,,,,2026-04-27,25,1900,2226.0,97.52,2x 2BR
Somerville,2144,1090000.0,2.0,545000.0,3000,363.33,,,,,2026-04-27,29,1920,9792.0,90.83,"1x 2BR, 1x 4BR"
Boston,2129,1190000.0,3.0,396666.67,2775,428.83,88800.0,13.4,67559.0,5.68,2026-04-27,33,1879,12937.0,79.6,"1x 0BR, 1x 2BR, 1x 4BR"
Lawrence,1843,1600000.0,6.0,266666.67,7841,204.06,182400.0,8.77,145453.0,9.09,2026-04-27,17,1900,7868.0,92.75,"2x 3BR, 3x 4BR"
Springfield,1108,493000.0,3.0,164333.33,3511,140.42,14400.0,34.24,14400.0,2.92,2026-04-27,47,1905,4985.0,99.0,"2x 2BR, 1x 3BR"
Lawrence,1843,645000.0,2.0,322500.0,1800,358.33,56400.0,11.44,12520.0,1.94,2026-04-27,19,1880,4266.0,99.23,"1x 1BR, 1x 3BR"
Revere,2151,780000.0,4.0,195000.0,2214,352.3,21600.0,36.11,21600.0,2.77,2026-04-27,23,1962,5661.0,111.43,"1x 1BR, 1x 2BR"
Fitchburg,1420,699500.0,3.0,233166.67,4253,164.47,48000.0,14.57,48000.0,6.86,2026-04-27,20,1900,7050.0,100.0,"2x 3BR, 1x 4BR"
Gardner,1440,394900.0,2.0,197450.0,1904,207.41,,,,,2026-04-27,3,1925,4141.0,100.0,2x 2BR
Worcester,1606,630000.0,2.0,315000.0,1728,364.58,19800.0,31.82,19800.0,3.14,2026-04-27,17,1942,4887.0,104.13,2x 2BR
Belmont,2478,1337000.0,2.0,668500.0,2522,530.13,,,,,2026-04-27,7,1923,15492.46,111.6,2x 2BR
Revere,2151,1020000.0,2.0,510000.0,3576,285.23,39600.0,25.76,39600.0,3.88,2026-04-27,13,1900,7922.0,107.37,"1x 3BR, 1x 5BR"
Lawrence,1843,820000.0,2.0,410000.0,2848,287.92,,,,,2026-04-28,14,1900,5880.0,105.26,2x 3BR
Winchendon,1475,465000.0,4.0,116250.0,3891,119.51,38400.0,12.11,25032.0,5.38,2026-04-28,79,1900,3168.0,97.89,"1x 2BR, 2x 3BR"
Boston,2132,1238000.0,2.0,619000.0,3384,365.84,,,,,2026-04-28,37,1910,11608.0,95.6,"1x 3BR, 1x 4BR"
Somerville,2145,800000.0,2.0,400000.0,1796,445.43,,,,,2026-04-28,16,1900,7747.0,102.58,2x 2BR
Springfield,1108,370000.0,2.0,185000.0,3295,112.29,,,,,2026-04-28,5,1912,4837.0,100.03,"1x 3BR, 1x 5BR"
Springfield,1104,415000.0,3.0,138333.33,2772,149.71,17400.0,23.85,17400.0,4.19,2026-04-28,232,1924,5370.0,97.67,"1x 2BR, 2x 3BR"
Medford,2155,1515000.0,3.0,505000.0,4086,370.78,,,,,2026-04-28,18,1910,10786.64,101.0,"1x 2BR, 2x 3BR"
Brockton,2301,670000.0,2.0,335000.0,2256,296.99,,,,,2026-04-28,62,1925,6823.0,99.11,2x 3BR
Northborough,1532,825000.0,2.0,412500.0,2645,311.91,21600.0,38.19,21600.0,2.62,2026-04-28,4,1975,8994.26,110.01,"1x 2BR, 1x 3BR"
New Bedford,2740,630000.0,3.0,210000.0,3348,188.17,,,,,2026-04-29,36,1909,6183.0,103.3,3x 3BR
Beverly,1915,767500.0,2.0,383750.0,2176,352.71,50400.0,15.23,50400.0,6.57,2026-04-29,23,1985,7203.0,95.94,2x 2BR
Gloucester,1930,600000.0,2.0,300000.0,1750,342.86,37200.0,16.13,37200.0,6.2,2026-04-29,33,1900,4905.44,92.31,2x 2BR
Quincy,2171,1454000.0,4.0,363500.0,3778,384.86,95400.0,15.24,90600.0,6.23,2026-04-29,28,1900,12527.0,107.7,"1x 0BR, 2x 1BR, 1x 2BR"
Lawrence,1843,785000.0,2.0,392500.0,2074,378.5,56400.0,13.92,56400.0,7.18,2026-04-29,16,1970,5527.28,98.25,2x 2BR
Fall River,2723,795000.0,3.0,265000.0,3437,231.31,30000.0,26.5,30000.0,3.77,2026-04-29,18,1900,6509.0,100.76,"2x 3BR, 1x 4BR"
Randolph,2368,820000.0,2.0,410000.0,1588,516.37,,,,,2026-04-29,17,1957,7912.43,102.63,"1x 1BR, 1x 2BR"
West Springfield,1089,435000.0,2.0,217500.0,2541,171.19,45600.0,9.54,45600.0,10.48,2026-04-29,12,1900,4007.0,102.35,2x 2BR
Lowell,1851,618000.0,2.0,309000.0,1940,318.56,,,,,2026-04-29,18,1930,6590.0,112.38,"1x 1BR, 1x 2BR"
Fitchburg,1420,520000.0,2.0,260000.0,2756,188.68,47400.0,10.97,47400.0,9.12,2026-04-29,43,1920,5712.0,100.0,"1x 2BR, 1x 4BR"
Fitchburg,1420,594000.0,3.0,198000.0,2348,252.98,,,,,2026-04-29,21,1900,6024.45,102.59,"2x 1BR, 1x 3BR"
Fitchburg,1420,610000.0,3.0,203333.33,3716,164.16,,,,,2026-04-29,7,1910,7221.0,100.0,3x 2BR
Lowell,1854,725000.0,2.0,362500.0,2920,248.29,39516.0,18.35,39516.0,5.45,2026-04-29,7,1900,8262.0,103.59,2x 3BR
Lunenburg,1462,700000.0,2.0,350000.0,3450,202.9,,,,,2026-04-29,11,1972,8461.0,100.01,2x 3BR
Attleboro,2703,700000.0,3.0,233333.33,2246,311.67,63600.0,11.01,63600.0,9.09,2026-04-29,3,1900,6250.98,96.55,3x 2BR
Brockton,2301,789000.0,2.0,394500.0,2643,298.52,22200.0,35.54,22200.0,2.81,2026-04-29,26,1900,7723.0,100.0,"1x 2BR, 1x 3BR"
Acushnet,2743,585000.0,2.0,292500.0,2488,235.13,,,,,2026-04-29,26,1940,4412.0,101.04,2x 2BR
New Bedford,2740,710000.0,2.0,355000.0,3091,229.7,,,,,2026-04-29,38,1896,5389.0,102.16,"1x 3BR, 1x 5BR"
Montague,1351,616000.0,4.0,154000.0,3159,195.0,48000.0,12.83,48000.0,7.79,2026-04-29,42,1979,9024.0,91.27,4x 2BR
Springfield,1107,539000.0,3.0,179666.67,4320,124.77,33000.0,16.33,33000.0,6.12,2026-04-30,108,1989,4886.0,100.0,3x 3BR
Brookline,2445,999999.0,3.0,333333.0,3898,256.54,,,,,2026-04-30,1,1890,9921.0,100.0,3x 3BR
Taunton,2780,800000.0,3.0,266666.67,2640,303.03,55200.0,14.49,55200.0,6.9,2026-04-30,34,1900,6471.0,100.01,"1x 2BR, 2x 3BR"
Fall River,2723,410000.0,2.0,205000.0,1163,352.54,,,,,2026-04-30,24,1900,3219.0,102.5,2x 2BR
Boston,2125,1300000.0,3.0,433333.33,3399,382.47,,,,,2026-04-30,14,1905,10225.0,104.0,3x 3BR
Springfield,1109,344900.0,2.0,172450.0,3320,103.89,42840.0,8.05,42840.0,12.42,2026-04-30,12,1923,4272.0,98.57,"1x 3BR, 1x 5BR"
Fitchburg,1420,505000.0,2.0,252500.0,2201,229.44,37440.0,13.49,37440.0,7.41,2026-04-30,18,1890,4877.0,108.6,"1x 2BR, 1x 3BR"
Waltham,2453,900000.0,3.0,300000.0,3500,257.14,,,,,2026-04-30,59,1870,9.82,94.84,"2x 0BR, 1x 2BR"
Arlington,2474,1549000.0,2.0,774500.0,3773,410.55,43200.0,35.86,43200.0,2.79,2026-04-30,19,1928,14802.0,100.0,"1x 3BR, 1x 4BR"
Webster,1570,560000.0,2.0,280000.0,2592,216.05,53400.0,10.49,48436.0,8.65,2026-04-30,35,1910,4689.0,95.73,2x 3BR
Fall River,2721,348900.0,2.0,174450.0,1756,198.69,25800.0,13.52,25800.0,7.39,2026-04-30,137,1921,3785.0,94.32,2x 2BR
Fall River,2720,680000.0,2.0,340000.0,4024,168.99,,,,,2026-04-30,22,1900,7457.0,104.65,2x 4BR
New Bedford,2740,545000.0,2.0,272500.0,3420,159.36,,,,,2026-04-30,22,1922,6317.0,109.0,2x 3BR
Worcester,1610,650000.0,3.0,216666.67,5258,123.62,,,,,2026-04-30,46,1800,9093.0,96.3,"2x 1BR, 1x 2BR, 2x 3BR"
North Attleboro,2760,660000.0,2.0,330000.0,2556,258.22,44462.0,14.84,13742.0,2.08,2026-04-30,20,1890,6082.0,105.6,2x 2BR
Cambridge,2138,1830000.0,2.0,915000.0,2601,703.58,39570.0,46.25,,,2026-04-30,28,1888,8395.12,98.92,"1x 2BR, 1x 4BR"
Winthrop,2152,844000.0,2.0,422000.0,2212,381.56,43800.0,19.27,43800.0,5.19,2026-04-30,36,1890,6719.0,101.69,"1x 2BR, 1x 3BR"
Attleboro,2703,750000.0,4.0,187500.0,3711,202.1,32400.0,23.15,32400.0,4.32,2026-04-30,21,1912,7777.0,104.31,"2x 1BR, 2x 3BR"
Lynn,1905,960000.0,3.0,320000.0,3047,315.06,,,,,2026-04-30,17,1900,8001.0,109.71,3x 2BR
Stoughton,2072,600000.0,2.0,300000.0,1772,338.6,35400.0,16.95,35400.0,5.9,2026-04-30,28,1949,5725.0,100.02,2x 2BR
Pembroke,2359,780000.0,2.0,390000.0,2686,290.39,,,,,2026-04-30,12,1965,7824.0,100.01,"1x 2BR, 1x 3BR"
Fall River,2723,585000.0,3.0,195000.0,3499,167.19,50400.0,11.61,50400.0,8.62,2026-04-30,61,1900,4217.0,97.52,"2x 2BR, 1x 4BR"
Foxboro,2035,843000.0,4.0,210750.0,2939,286.83,,,,,2026-04-30,36,1930,10285.0,96.34,"2x 1BR, 2x 2BR"
Fall River,2723,730000.0,3.0,243333.33,3894,187.47,,,,,2026-04-30,14,1900,5376.0,104.3,"2x 2BR, 1x 3BR"
Northbridge,1588,380000.0,3.0,126666.67,3060,124.18,13200.0,28.79,13200.0,3.47,2026-04-30,4,1926,4967.0,101.36,3x 2BR
Boston,2136,830000.0,2.0,415000.0,2370,350.21,80088.0,10.36,80088.0,9.65,2026-04-30,72,1915,6920.0,97.65,2x 3BR
Taunton,2780,775000.0,3.0,258333.33,2352,329.51,24000.0,32.29,24000.0,3.1,2026-04-30,4,1900,5156.0,103.47,"2x 2BR, 1x 3BR"
Somerset,2726,931000.0,2.0,465500.0,2452,379.69,,,,,2026-04-30,63,1900,8892.0,98.0,"1x 2BR, 1x 3BR"
Easthampton,1027,522500.0,2.0,261250.0,2176,240.12,54000.0,9.68,44294.0,8.48,2026-04-30,44,1972,5230.0,95.02,2x 2BR
Somerville,2144,1751500.0,2.0,875750.0,2608,671.59,,,,,2026-04-30,13,1920,10537.93,111.57,"1x 2BR, 1x 3BR"
Fall River,2721,1800000.0,9.0,200000.0,9402,191.45,180000.0,10.0,43200.0,2.4,2026-04-30,96,1900,14898.0,98.63,2x 3BR
Boston,2127,1425000.0,2.0,712500.0,2398,594.25,87600.0,16.27,87600.0,6.15,2026-04-30,113,1890,16564.0,91.94,"1x 1BR, 1x 4BR"
Worcester,1610,725000.0,3.0,241666.67,5468,132.59,53400.0,13.58,53400.0,7.37,2026-04-30,28,1910,7983.0,100.01,"2x 2BR, 1x 3BR"
Boston,2134,1350000.0,2.0,675000.0,2617,515.86,,,,,2026-04-30,47,1920,13342.0,87.1,"1x 2BR, 1x 4BR"
Quincy,2169,1155000.0,2.0,577500.0,2100,550.0,,,,,2026-04-30,16,1925,7632.0,98.8,2x 2BR
Worcester,1602,970000.0,3.0,323333.33,4233,229.15,92100.0,10.53,92100.0,9.49,2026-04-30,18,1910,8092.0,86.61,3x 3BR
Pittsfield,1201,295000.0,4.0,73750.0,3320,88.86,49800.0,5.92,26006.0,8.82,2026-04-30,31,1920,3324.0,100.0,"2x 1BR, 2x 2BR"
Worcester,1606,637000.0,2.0,318500.0,2288,278.41,40800.0,15.61,40800.0,6.41,2026-04-30,16,1918,5680.0,101.92,2x 2BR
Somerville,2145,1767000.0,4.0,441750.0,4556,387.84,148800.0,11.88,126461.0,7.16,2026-04-30,95,1900,17644.0,88.39,"2x 2BR, 2x 4BR"
Boston,2127,3650000.0,9.0,405555.56,6018,606.51,272303.0,13.4,216815.0,5.94,2026-04-30,29,1899,29718.0,100.0,5x 1BR
Springfield,1109,435000.0,2.0,217500.0,4329,100.49,,,,,2026-04-30,54,1912,4259.0,101.16,"1x 2BR, 1x 5BR"
Everett,2149,1075000.0,2.0,537500.0,3241,331.69,,,,,2026-04-30,13,1928,9380.0,100.0,"1x 2BR, 1x 4BR"
Grafton,1560,650000.0,3.0,216666.67,2690,241.64,43200.0,15.05,43200.0,6.65,2026-04-30,66,1900,7123.0,104.0,"1x 1BR, 1x 2BR, 1x 3BR"
Fairhaven,2719,528000.0,2.0,264000.0,1738,303.8,,,,,2026-04-30,32,1950,3663.0,100.57,"1x 1BR, 1x 2BR"
Boston,2127,2654000.0,3.0,884666.67,4125,643.39,105600.0,25.13,105600.0,3.98,2026-04-30,26,1897,24267.0,98.33,"1x 2BR, 2x 3BR"
Haverhill,1830,560000.0,2.0,280000.0,2485,225.35,,,,,2026-04-30,0,1890,6563.35,95.74,"1x 2BR, 1x 3BR"
Fall River,2723,900000.0,4.0,225000.0,4451,202.2,108000.0,8.33,108000.0,12.0,2026-04-30,50,1900,3001.0,100.0,"1x 0BR, 3x 2BR"
Springfield,1108,519000.0,3.0,173000.0,3247,159.84,39600.0,13.11,39600.0,7.63,2026-05-01,15,1914,6079.0,104.01,"1x 2BR, 2x 3BR"
Quincy,2169,1150000.0,5.0,230000.0,3540,324.86,83400.0,13.79,83400.0,7.25,2026-05-01,55,1830,11233.0,92.0,"4x 1BR, 1x 2BR"
Watertown,2472,2450000.0,2.0,1225000.0,4476,547.36,,,,,2026-05-01,7,2026,6935.0,100.0,2x 4BR
Somerville,2144,1460000.0,2.0,730000.0,3374,432.72,24.0,60833.33,24.0,0.0,2026-05-01,16,1920,15289.0,116.8,"1x 3BR, 1x 4BR"
Somerville,2144,1600000.0,2.0,800000.0,3269,489.45,88800.0,18.02,88800.0,5.55,2026-05-01,16,1910,12496.0,110.34,"1x 2BR, 1x 4BR"
Cambridge,2140,1475000.0,2.0,737500.0,2644,557.87,82800.0,17.81,69572.0,4.72,2026-05-01,47,1950,7666.0,95.16,"1x 2BR, 1x 3BR"
Springfield,1108,446000.0,2.0,223000.0,3236,137.82,,,,,2026-05-01,30,1923,5566.0,101.39,"1x 3BR, 1x 4BR"
Medford,2155,995000.0,2.0,497500.0,2508,396.73,,,,,2026-05-01,24,1928,6990.0,104.74,"1x 2BR, 1x 3BR"
Chicopee,1020,815000.0,7.0,116428.57,5028,162.09,114120.0,7.14,90247.0,11.07,2026-05-01,71,1920,7720.0,91.57,"3x 1BR, 2x 2BR"
Attleboro,2703,914400.0,2.0,457200.0,3778,242.03,,,,,2026-05-01,135,2020,11314.0,101.61,2x 3BR
North Adams,1247,279900.0,2.0,139950.0,2584,108.32,40200.0,6.96,40200.0,14.36,2026-05-01,179,1900,2954.0,100.0,"1x 2BR, 1x 3BR"
Lynn,1905,1100000.0,3.0,366666.67,3593,306.15,84000.0,13.1,84000.0,7.64,2026-05-01,23,1890,10156.0,100.0,3x 3BR
Fitchburg,1420,610000.0,2.0,305000.0,1956,311.86,,,,,2026-05-01,20,1959,5097.0,104.27,"1x 2BR, 1x 3BR"
Somerville,2144,1995000.0,2.0,997500.0,3670,543.6,140400.0,14.21,121711.0,6.1,2026-05-01,27,1917,13188.88,100.0,"1x 4BR, 1x 5BR"
Wakefield,1880,915000.0,2.0,457500.0,2772,330.09,,,,,2026-05-01,26,1920,9295.0,98.92,"1x 2BR, 1x 3BR"
Lynn,1902,840000.0,2.0,420000.0,2077,404.43,26400.0,31.82,26400.0,3.14,2026-05-01,19,1920,6791.0,105.13,"1x 2BR, 1x 3BR"
Fall River,2723,690000.0,3.0,230000.0,3429,201.22,,,,,2026-05-01,12,1900,5591.91,100.15,3x 3BR
Gardner,1440,200000.0,2.0,100000.0,2825,70.8,15600.0,12.82,15600.0,7.8,2026-05-01,23,1800,5348.0,74.1,2x 3BR
Agawam,1001,340000.0,2.0,170000.0,1480,229.73,35400.0,9.6,35400.0,10.41,2026-05-01,20,1900,4063.0,101.49,2x 2BR
Fall River,2724,610000.0,3.0,203333.33,2877,212.03,,,,,2026-05-01,21,1900,5602.0,107.02,"2x 2BR, 1x 3BR"
Holyoke,1014,205000.0,5.0,41000.0,4587,44.69,,,,,2026-05-01,12,1880,3294.0,97.62,3x 2BR
Belmont,2478,1300000.0,2.0,650000.0,2242,579.84,,,,,2026-05-01,6,1952,12449.0,101.96,"1x 2BR, 1x 3BR"
Boston,2130,1425000.0,2.0,712500.0,6939,205.36,200220.0,7.12,142199.0,9.98,2026-05-01,43,2007,17701.0,91.94,"1x 3BR, 1x 9BR"
Leicester,1542,510000.0,2.0,255000.0,3040,167.76,14400.0,35.42,14400.0,2.82,2026-05-01,129,1962,0.0,97.14,2x 2BR
Lynn,1902,830000.0,2.0,415000.0,2852,291.02,,,,,2026-05-01,83,1900,8019.0,96.51,2x 3BR
Lynn,1902,875000.0,2.0,437500.0,2961,295.51,30000.0,29.17,30000.0,3.43,2026-05-01,38,1900,6997.0,99.54,"1x 2BR, 1x 5BR"
Boston,2131,980000.0,2.0,490000.0,2700,362.96,30000.0,32.67,30000.0,3.06,2026-05-01,33,1924,7554.0,109.01,"1x 2BR, 1x 4BR"
Oxford,1540,502500.0,2.0,251250.0,2370,212.03,43200.0,11.63,43200.0,8.6,2026-05-01,13,1916,4518.0,100.52,"1x 2BR, 1x 3BR"
North Attleboro,2760,605000.0,2.0,302500.0,2330,259.66,,,,,2026-05-01,34,1920,5209.0,94.55,2x 2BR
Fall River,2720,1200000.0,8.0,150000.0,5747,208.8,,,,,2026-05-04,125,1900,15530.0,92.31,"1x 2BR, 4x 3BR"
Leominster,1453,625000.0,3.0,208333.33,3512,177.96,,,,,2026-05-04,91,1956,8419.0,99.86,"1x 3BR, 1x 5BR"
Everett,2149,959900.0,2.0,479950.0,2835,338.59,76800.0,12.5,76800.0,8.0,2026-05-04,5,1910,10040.0,100.0,2x 3BR
Somerville,2144,1543000.0,2.0,771500.0,2358,654.37,64800.0,23.81,64800.0,4.2,2026-05-04,19,1900,13123.0,110.29,"1x 1BR, 1x 4BR"
